date,proba,pos_raw,pos_capped,rets_next,tc,pnl,equity
2020-10-13,0.3463240472207147,0.0,0.0,-0.014000410265100571,0.0,-0.0,1.0
2020-10-16,0.3192327993402973,0.0,0.0,-0.025541922670423434,0.0,-0.0,1.0
2020-10-19,0.6148379117310099,1.0,0.5,0.013191863065610265,0.00025,0.0063459315328051324,1.0063459315328052
2020-10-20,0.2971923923104767,0.0,0.0,-0.009583458021819036,0.00025,-0.00025,1.006094345049922
2020-10-22,0.37668997079341765,0.0,0.0,0.013472203966833796,0.0,0.0,1.006094345049922
2020-10-27,0.22506161751562295,0.0,0.0,-0.04631219881017401,0.0,-0.0,1.006094345049922
2020-10-28,0.7393721779697312,1.0,0.5,0.037050237343362546,0.00025,0.018275118671681273,1.0244808386006168
2020-10-29,0.2759580802960597,0.0,0.0,-0.05601787355003385,0.00025,-0.00025,1.0242247183909667
2020-10-30,0.7106279511736996,1.0,0.5,0.015353613727393967,0.00025,0.007426806863696983,1.0318314375594808
2020-11-03,0.6255075564238081,1.0,1.0,0.04083677866066693,0.00025,0.04058677866066693,1.0737101517308252
2020-11-04,0.5657342923856507,1.0,1.0,0.03549362519935961,0.0,0.03549362519935961,1.1118200174291066
2020-11-05,0.41086487474250133,0.0,0.5,-0.01996798520181431,0.00025,-0.010233992600907155,1.1004416595971966
2020-11-09,0.5965813835023991,1.0,1.0,0.030352648679771832,0.00025,0.030102648679771832,1.133567868268636
2020-11-11,0.371667284676399,0.0,0.5,0.008720200406843404,0.00025,0.004110100203421702,1.1382269457945993
2020-11-16,0.33941605467726643,0.0,0.0,-0.011391382145535256,0.00025,-0.00025,1.1379423890581506
2020-11-18,0.4425301909310764,0.0,0.0,-0.010957660294381721,0.0,-0.0,1.1379423890581506
2020-11-20,0.4106336972518501,0.0,0.0,-0.02974256712743284,0.0,-0.0,1.1379423890581506
2020-11-23,0.6356034046206027,1.0,0.5,0.011594123161080772,0.00025,0.0055470615805403856,1.1442546255653634
2020-11-24,0.5584061429412137,1.0,1.0,0.004826272087432137,0.00025,0.004576272087432137,1.1494910460692531
2020-11-27,0.5265716511727725,0.0,0.5,0.02109975339162906,0.00025,0.01029987669581453,1.1613306621067092
2020-11-30,0.6459156712050154,1.0,1.0,0.03082725978561096,0.00025,0.03057725978561096,1.1968409714589416
2020-12-01,0.6001382533604767,1.0,1.0,0.012269870672964034,0.0,0.012269870672964034,1.2115260553948475
2020-12-07,0.6509147000073464,1.0,1.0,-0.020903702286135917,0.0,-0.020903702286135917,1.186200675420977
2020-12-09,0.49510839351859387,0.0,0.5,0.01198893505142129,0.00025,0.005744467525710645,1.193014766679909
2020-12-10,0.5715994078681695,1.0,1.0,-0.005146568461833589,0.00025,-0.00539656846183359,1.1865765808155424
2020-12-14,0.5495787030967296,0.0,0.5,0.05009021261011681,0.00025,0.024795106305058406,1.2159978732759564
2020-12-15,0.6517722922669423,1.0,1.0,-0.01585071241176872,0.00025,-0.01610071241176872,1.196419441225018
2020-12-18,0.6184537143438523,1.0,1.0,0.012395192190356896,0.0,0.012395192190356896,1.2112492901392815
2020-12-21,0.6745236184477484,1.0,1.0,0.028464693679102204,0.0,0.028464693679102204,1.2457271301521262
2020-12-22,0.634957626065664,1.0,1.0,0.03576572117688803,0.0,0.03576572117688803,1.290281459351632
2020-12-28,0.23329860422500118,0.0,0.5,-0.013314845774648476,0.00025,-0.006907422887324238,1.2813689396682164
2020-12-29,0.4379099779377063,0.0,0.0,-0.007702572696521082,0.00025,-0.00025,1.2810485974332995
2020-12-31,0.5078110020227988,0.0,0.0,-0.024719466579931737,0.0,-0.0,1.2810485974332995
2021-01-04,0.39492802182579856,0.0,0.0,0.012363825841319231,0.0,0.0,1.2810485974332995
2021-01-05,0.4749894599315083,0.0,0.0,-0.03366156911293383,0.0,-0.0,1.2810485974332995
2021-01-06,0.656880094483226,1.0,0.5,0.03412314419392848,0.00025,0.01681157209696424,1.3025850382887643
2021-01-07,0.4149441072462383,0.0,0.0,-0.023248637910851744,0.00025,-0.00025,1.302259392029192
2021-01-11,0.4709880878569267,0.0,0.0,0.016226800738220692,0.0,0.0,1.302259392029192
2021-01-13,0.33634470474153366,0.0,0.0,-0.015127281611121646,0.0,-0.0,1.302259392029192
2021-01-14,0.38852647936452855,0.0,0.0,-0.01373036670839034,0.0,-0.0,1.302259392029192
2021-01-15,0.46069173477273073,0.0,0.0,0.032855870298686085,0.0,0.0,1.302259392029192
2021-01-20,0.5950584743925643,1.0,0.5,0.03665848591393939,0.00025,0.018079242956969693,1.3258032559706834
2021-01-21,0.6584076140443522,1.0,1.0,0.016073918285595123,0.00025,0.015823918285595123,1.3467826583559392
2021-01-22,0.6464884077055487,1.0,1.0,0.027683741527729344,0.0,0.027683741527729344,1.3840666413638933
2021-01-25,0.2744424335189998,0.0,0.5,-0.03498518299113429,0.00025,-0.017742591495567145,1.3595097123435322
2021-01-28,0.4210763657753413,0.0,0.0,-0.03742048902852824,0.00025,-0.00025,1.3591698349154464
2021-01-29,0.6201396973278507,1.0,0.5,0.016519980229520392,0.00025,0.008009990114760196,1.3700567718573993
2021-02-01,0.6466904108601884,1.0,1.0,0.0257575459971211,0.00025,0.0255075459971211,1.405003557984219
2021-02-04,0.4549627116874361,0.0,0.5,-0.004558588240217265,0.00025,-0.0025292941201086327,1.4014498907462778
2021-02-10,0.31328170857754073,0.0,0.0,-0.016103726591489953,0.00025,-0.00025,1.4010995282735912
2021-02-16,0.46792586349058146,0.0,0.0,-0.017644015426700244,0.0,-0.0,1.4010995282735912
2021-02-17,0.3645323494466827,0.0,0.0,-0.02979905324494836,0.0,-0.0,1.4010995282735912
2021-02-22,0.3921844455926585,0.0,0.0,-0.03478260978036285,0.0,-0.0,1.4010995282735912
2021-02-25,0.7039175272647187,1.0,0.5,0.05385123444325046,0.00025,0.02667561722162523,1.438474722979217
2021-03-01,0.34146603649333584,0.0,0.0,-0.020893753647855506,0.00025,-0.00025,1.4381151042984721
2021-03-02,0.29650117279599114,0.0,0.0,-0.024456521229737627,0.0,-0.0,1.4381151042984721
2021-03-03,0.3698669296094181,0.0,0.0,-0.01581168759630225,0.0,-0.0,1.4381151042984721
2021-03-04,0.36426301333907973,0.0,0.0,0.010738178596078063,0.0,0.0,1.4381151042984721
2021-03-05,0.358840885875497,0.0,0.0,-0.04167348123544634,0.0,-0.0,1.4381151042984721
2021-03-08,0.8097046867071351,1.0,0.5,0.040649538501149385,0.00025,0.020074769250574692,1.4669849331730302
2021-03-09,0.7202597235046396,1.0,1.0,-0.009166567074982868,0.00025,-0.009416567074982868,1.4531709711518173
2021-03-10,0.6724012542607304,1.0,1.0,0.016502710398561327,0.0,0.016502710398561327,1.4771522308483318
2021-03-11,0.6335043774546817,1.0,1.0,0.02445678837773979,0.0,0.02445678837773979,1.5132786303598957
2021-03-15,0.2528268147538353,0.0,0.5,0.012742908300268363,0.00025,0.006121454150134181,1.5225420961120217
2021-03-16,0.44726696043045244,0.0,0.0,-0.03390503157072955,0.00025,-0.00025,1.5221614605879938
2021-03-18,0.575841355284755,1.0,0.5,0.028335537920163967,0.00025,0.013917768960081983,1.5433465521163985
2021-03-22,0.37464303802040894,0.0,0.0,-0.019993480802788954,0.00025,-0.00025,1.5429607154783693
2021-03-24,0.5727944564272576,1.0,0.5,0.005141176343210763,0.00025,0.002320588171605381,1.54654129186396
2021-03-26,0.5376893096103803,0.0,0.0,-0.012274279504855379,0.00025,-0.00025,1.546154656540994
2021-03-30,0.4418662851959425,0.0,0.0,0.018765474989756115,0.0,0.0,1.546154656540994
2021-03-31,0.5962641529911774,1.0,0.5,0.023577302745531492,0.00025,0.011538651372765746,1.563995196091199
2021-04-05,0.6317287448337245,1.0,1.0,0.01339052836541521,0.00025,0.01314052836541521,1.5845469193288084
2021-04-07,0.6741748921505928,1.0,1.0,0.0192336563220461,0.0,0.0192336563220461,1.6150235502013357
2021-04-08,0.6646540614769662,1.0,1.0,0.02025154101240978,0.0,0.02025154101240978,1.6477302658642456
2021-04-09,0.5959104982903912,1.0,1.0,-0.013233194686876892,0.0,-0.013233194686876892,1.6259255304646048
2021-04-12,0.6820096455493453,1.0,1.0,0.024306799942048762,0.0,0.024306799942048762,1.6654465770542775
2021-04-13,0.4445733738430866,0.0,0.5,-0.017853360506328686,0.00025,-0.009176680253164343,1.6501633063379233
2021-04-14,0.5929007092115095,1.0,1.0,0.01870799196235895,0.00025,0.01845799196235895,1.6806220073828881
2021-04-15,0.41551412760536566,0.0,0.5,-0.01282973926999309,0.00025,-0.006664869634996545,1.669420880797975
2021-04-20,0.45508283433619107,0.0,0.0,-0.011685817808717358,0.00025,-0.00025,1.6690035255777755
2021-04-22,0.550609985157912,1.0,0.5,0.01803872332992107,0.00025,0.008769361664960534,1.683639621113661
2021-04-23,0.5442236426145044,0.0,0.0,-0.000748691896194531,0.00025,-0.00025,1.6832187112083827
2021-04-29,0.5551917890195066,1.0,0.5,-0.015133009953489207,0.00025,-0.007816504976744604,1.670061823775273
2021-04-30,0.42605766122001826,0.0,0.0,-0.03538530453898636,0.00025,-0.00025,1.669644308319329
2021-05-04,0.5371140519851421,0.0,0.0,0.012802665678926184,0.0,0.0,1.669644308319329
2021-05-06,0.506007988673371,0.0,0.0,-0.025804523443083927,0.0,-0.0,1.669644308319329
2021-05-10,0.3597516764533571,0.0,0.0,-0.024938400800540106,0.0,-0.0,1.669644308319329
2021-05-12,0.5041636335805977,0.0,0.0,0.017919553967628232,0.0,0.0,1.669644308319329
2021-05-13,0.5012151069334667,0.0,0.0,0.019844961840647324,0.0,0.0,1.669644308319329
2021-05-14,0.3636351367201068,0.0,0.0,-0.009258625320602287,0.0,-0.0,1.669644308319329
2021-05-17,0.40735543437884675,0.0,0.0,-0.011245726820368618,0.0,-0.0,1.669644308319329
2021-05-18,0.5705623001973076,1.0,0.5,0.021011968101753986,0.00025,0.010255984050876993,1.6867681537160895
2021-05-20,0.5116059329407932,0.0,0.0,-0.014767020264190522,0.00025,-0.00025,1.6863464616776604
2021-05-21,0.4876587257820139,0.0,0.0,0.01331417952932834,0.0,0.0,1.6863464616776604
2021-05-24,0.5017740536004833,0.0,0.0,-0.012376891595938244,0.0,-0.0,1.6863464616776604
2021-05-27,0.5518422668852337,1.0,0.5,-0.012153875361491373,0.00025,-0.006326937680745687,1.67567705270648
2021-06-03,0.5780524734227275,1.0,1.0,0.01902200454396752,0.00025,0.01877200454396752,1.707132869954108
2021-06-04,0.5900359773033226,1.0,1.0,0.00307720218651375,0.0,0.00307720218651375,1.7123860629542003
2021-06-09,0.6390308879763167,1.0,1.0,0.009832566260060682,0.0,0.009832566260060682,1.7292232123810019
2021-06-11,0.6644213029992521,1.0,1.0,0.024577903972314852,0.0,0.024577903972314852,1.7717238944415998
2021-06-14,0.6683448018471434,1.0,1.0,0.012600692770941668,0.0,0.012600692770941668,1.7940488429103947
2021-06-17,0.7054528778333075,1.0,1.0,-0.010091691829320237,0.0,-0.010091691829320237,1.7759438548609945
2021-06-18,0.5416109160321618,0.0,0.5,0.01410409803224888,0.00025,0.00680204901612444,1.788023912011644
2021-06-21,0.6479530819817607,1.0,1.0,0.012698381234845124,0.00025,0.012448381234845124,1.810281915325384
2021-06-22,0.6477319523371194,1.0,1.0,0.012545936270823344,0.0,0.012545936270823344,1.8329935968672801
2021-06-28,0.5938203467451442,1.0,1.0,0.011500313980796983,0.0,0.011500313980796983,1.8540735987560442
2021-06-29,0.6289623182866907,1.0,1.0,0.01959618831536125,0.0,0.01959618831536125,1.8904063741478072
2021-07-02,0.7596785391690785,1.0,1.0,0.014718618194901723,0.0,0.014718618194901723,1.9182305438020972
2021-07-06,0.7554687873748311,1.0,1.0,0.0179551853486708,0.0,0.0179551853486708,1.9526727287575454
2021-07-07,0.7420541027293368,1.0,1.0,-0.009199743366430368,0.0,-0.009199743366430368,1.9347086407743486
2021-07-08,0.7581889666699159,1.0,1.0,0.013054786753326608,0.0,0.013054786753326608,1.959965849509476
2021-07-09,0.7117365352104648,1.0,1.0,0.024100321543408354,0.0,0.024100321543408354,2.007201656696754
2021-07-14,0.42539820856483573,0.0,0.5,-0.014075998829260361,0.00025,-0.007287999414630181,1.9925731721977034
2021-07-16,0.45841160620969185,0.0,0.0,-0.0269144553140388,0.00025,-0.00025,1.992075028904654
2021-07-19,0.5274666182391721,0.0,0.0,0.025974065821787296,0.0,0.0,1.992075028904654
2021-07-20,0.5931530017541998,1.0,0.5,0.009628407974385134,0.00025,0.004564203987192567,2.001167265694367
2021-07-22,0.5817163924417426,1.0,1.0,0.011989291291896187,0.00025,0.011739291291896187,2.0246595511501604
2021-07-23,0.5812557914491853,1.0,1.0,-0.014900351580740878,0.0,-0.014900351580740878,1.9944914120067179
2021-07-27,0.4960340519622071,0.0,0.5,-0.012195942967260787,0.00025,-0.0063479714836303935,1.9818304373989535
2021-07-28,0.4593833002072054,0.0,0.0,0.01264428824094277,0.00025,-0.00025,1.9813349797896038
2021-08-03,0.5981097841886523,1.0,0.5,-0.0033538361708377318,0.00025,-0.001926918085418866,1.9775171095837742
2021-08-10,0.6186875074947359,1.0,1.0,0.020773140342467133,0.00025,0.020523140342467133,2.018101970753392
2021-08-12,0.6486842370951608,1.0,1.0,0.013547927469941712,0.0,0.013547927469941712,2.0454430698801054
2021-08-16,0.5736448515106654,1.0,1.0,-0.025500999024792415,0.0,-0.025500999024792415,1.9932822281498244
2021-08-18,0.5968889687264133,1.0,1.0,0.010156945672341378,0.0,0.010156945672341378,2.0135278874507856
2021-08-20,0.6008712864386928,1.0,1.0,0.010257289446946594,0.0,0.010257289446946594,2.034181225801867
2021-08-23,0.5502211303641897,1.0,1.0,-0.008421424587517934,0.0,-0.008421424587517934,2.017050522011432
2021-08-25,0.607211675741099,1.0,1.0,0.03041718451246589,0.0,0.03041718451246589,2.0784035199104194
2021-08-30,0.6594515045465305,1.0,1.0,0.007475003944916736,0.0,0.007475003944916736,2.0939395944208785
2021-09-02,0.6842440041746144,1.0,1.0,0.015489434054168028,0.0,0.015489434054168028,2.126373533682072
2021-09-07,0.5432301458817207,0.0,0.5,-0.010083730846123795,0.00025,-0.005291865423061898,2.115121051102666
2021-09-08,0.5010384259583281,0.0,0.0,-0.03310183047135551,0.00025,-0.00025,2.11459227083989
2021-09-10,0.40949340360562664,0.0,0.0,-0.009562121795294698,0.0,-0.0,2.11459227083989
2021-09-14,0.4240713682688129,0.0,0.0,-0.018347959763567734,0.0,-0.0,2.11459227083989
2021-09-17,0.30533615061763497,0.0,0.0,-0.02136086046584096,0.0,-0.0,2.11459227083989
2021-09-20,0.48290228482823616,0.0,0.0,0.01687218117341427,0.0,0.0,2.11459227083989
2021-09-22,0.3415790901274137,0.0,0.0,-0.010550069546267249,0.0,-0.0,2.11459227083989
2021-09-27,0.32934881206351635,0.0,0.0,-0.023801142810824016,0.0,-0.0,2.11459227083989
2021-09-28,0.36430668708092084,0.0,0.0,-0.009311963207858542,0.0,-0.0,2.11459227083989
2021-09-30,0.4834672381418274,0.0,0.0,-0.024605595234166944,0.0,-0.0,2.11459227083989
2021-10-04,0.5528369301111694,1.0,0.5,0.014158472007018696,0.00025,0.006829236003509348,2.1290333205086527
2021-10-05,0.5475250909109383,0.0,0.0,0.0090843002914347,0.00025,-0.00025,2.1285010621785254
2021-10-07,0.3301239854558676,0.0,0.0,-0.009102845212122124,0.0,-0.0,2.1285010621785254
2021-10-12,0.6079058783796608,1.0,0.5,0.020225294786987202,0.00025,0.009862647393493601,2.1494937176314686
2021-10-14,0.6222582260661036,1.0,1.0,0.01180599467191934,0.00025,0.01155599467191934,2.1743332555797417
2021-10-18,0.6240826265646375,1.0,1.0,0.015080254842374075,0.0,0.015080254842374075,2.207122755186133
2021-10-19,0.6774575335065889,1.0,1.0,0.024991397839103646,0.0,0.024991397839103646,2.2622818380407286
2021-10-28,0.5783874455068058,1.0,1.0,-0.01815531794562486,0.0,-0.01815531794562486,2.2212093919884865
2021-10-29,0.5676913894081967,1.0,1.0,0.009798763427286694,0.0,0.009798763427286694,2.242974497343049
2021-11-03,0.5910191632826876,1.0,1.0,-0.019163350980072047,0.0,-0.019163350980072047,2.1999915898111135
2021-11-10,0.5593947402450457,1.0,1.0,0.01433696207842261,0.0,0.01433696207842261,2.231532785807084
2021-11-12,0.608071901014336,1.0,1.0,0.016490203105482548,0.0,0.016490203105482548,2.268331214681586
2021-11-17,0.6679978958208629,1.0,1.0,0.028536022797019278,0.0,0.028536022797019278,2.3330603659349305
2021-11-18,0.7214637964665913,1.0,1.0,0.016976041496091998,0.0,0.016976041496091998,2.3726664955199293
2021-11-19,0.4934676750138334,0.0,0.5,-0.03167838820819047,0.00025,-0.016089194104095234,2.3344922037292255
2021-11-26,0.5607637418049246,1.0,1.0,0.02187387658498907,0.00025,0.02162387658498907,2.3849729750312854
2021-11-29,0.606968106667518,1.0,1.0,0.03157747920198073,0.0,0.03157747920198073,2.4602844095476217
2021-11-30,0.4825688583580184,0.0,0.5,-0.006129643765050097,0.00025,-0.0033148218825250486,2.452129004949618
2021-12-02,0.542858813337252,0.0,0.0,-0.011724547456266277,0.00025,-0.00025,2.4515159726983806
2021-12-03,0.6305601660736248,1.0,0.5,0.021502925616522006,0.00025,0.010501462808261003,2.4772604765095303
2021-12-06,0.6279032606819566,1.0,1.0,0.03544622574276812,0.00025,0.03519622574276812,2.5644506954643966
2021-12-07,0.6810801207849635,1.0,1.0,0.022783075268741015,0.0,0.022783075268741015,2.6228767686821373
2021-12-08,0.6888563365646355,1.0,1.0,0.028013405763472665,0.0,0.028013405763472665,2.696352479870816
2021-12-10,0.11250954334594779,0.0,0.5,-0.020674130407160818,0.00025,-0.01058706520358041,2.667806020354588
2021-12-13,0.6755588173313207,1.0,1.0,0.028509431528181306,0.00025,0.028259431528181306,2.743196701917268
2021-12-15,0.4292593791630798,0.0,0.5,-0.039264156431643604,0.00025,-0.019882078215821802,2.6886562505283647
2021-12-16,0.5642295521672499,1.0,1.0,-0.008121929801586658,0.00025,-0.008371929801586658,2.666147009138344
2021-12-20,0.6203890977728282,1.0,1.0,0.019086759606895765,0.0,0.019086759606895765,2.7170351161784114
2021-12-21,0.5927293703574632,1.0,1.0,0.015318990360414508,0.0,0.015318990360414508,2.758657350932056
2021-12-22,0.5562156803272927,1.0,1.0,0.02297513942346141,0.0,0.02297513942346141,2.822037888191277
2021-12-27,0.5281104755681774,0.0,0.5,-0.006578387395775431,0.00025,-0.003539193697887716,2.81205014948219
2021-12-30,0.596715010170605,1.0,1.0,0.025004360527540515,0.00025,0.024754360527540514,2.881660652703996
2022-01-03,0.4341571128912263,0.0,0.5,-0.012691748025067229,0.00025,-0.006595874012533615,2.862653582091885
2022-01-04,0.39576352485016114,0.0,0.0,-0.026599714914897987,0.00025,-0.00025,2.861937918696362
2022-01-05,0.3893268717464327,0.0,0.0,-0.01669335224383517,0.0,-0.0,2.861937918696362
2022-01-06,0.537288865902479,0.0,0.0,0.016783751395806235,0.0,0.0,2.861937918696362
2022-01-11,0.3508680963163362,0.0,0.0,-0.019028031144967872,0.0,-0.0,2.861937918696362
2022-01-13,0.26243667064600973,0.0,0.0,-0.018894176639652427,0.0,-0.0,2.861937918696362
2022-01-18,0.3185656736303644,0.0,0.0,-0.021024596294607067,0.0,-0.0,2.861937918696362
2022-01-19,0.42175565665767,0.0,0.0,-0.010347211227427322,0.0,-0.0,2.861937918696362
2022-01-20,0.42996598478580933,0.0,0.0,-0.012765224745968418,0.0,-0.0,2.861937918696362
2022-01-21,0.4591515483346672,0.0,0.0,-0.011384816604436798,0.0,-0.0,2.861937918696362
2022-01-25,0.6271876726991195,1.0,0.5,0.06977775110281836,0.00025,0.03463887555140918,2.961072230097944
2022-01-28,0.6120299852434059,1.0,1.0,0.026125665879232818,0.00025,0.025875665879232818,3.0376919457682328
2022-01-31,0.3185424360757541,0.0,0.5,-0.01671992379548337,0.00025,-0.008609961897741686,3.0115375338580916
2022-02-03,0.6820094366698413,1.0,1.0,0.01846670488523694,0.00025,0.01821670488523694,3.0663978243631984
2022-02-08,0.42343153487132484,0.0,0.5,-0.023598686361601895,0.00025,-0.012049343180800948,3.0294497446485846
2022-02-10,0.4470456521887078,0.0,0.0,-0.020218475601661345,0.00025,-0.00025,3.0286923822124225
2022-02-11,0.5183302510808541,0.0,0.0,0.02315261174106964,0.0,0.0,3.0286923822124225
2022-02-15,0.45822662283705334,0.0,0.0,-0.021269187774919374,0.0,-0.0,3.0286923822124225
2022-02-17,0.4268011893354165,0.0,0.0,-0.009355663491751987,0.0,-0.0,3.0286923822124225
2022-02-18,0.3280199730359592,0.0,0.0,-0.017812500842004808,0.0,-0.0,3.0286923822124225
2022-02-22,0.34360031553009734,0.0,0.0,-0.025863927448001367,0.0,-0.0,3.0286923822124225
2022-02-23,0.5956453512123382,1.0,0.5,0.016680145179508887,0.00025,0.008090072589754443,3.0531947234365573
2022-02-24,0.571723753840759,1.0,1.0,0.01296519976518784,0.00025,0.01271519976518784,3.09201670426707
2022-02-25,0.370729780411516,0.0,0.5,-0.011627774527417811,0.00025,-0.006063887263708906,3.0732670635548898
2022-03-01,0.4303646927863947,0.0,0.0,0.020588069455720337,0.00025,-0.00025,3.0724987467890013
2022-03-02,0.31358425000525963,0.0,0.0,-0.018408448120218024,0.0,-0.0,3.0724987467890013
2022-03-04,0.33135456582838657,0.0,0.0,-0.02371752058600196,0.0,-0.0,3.0724987467890013
2022-03-07,0.5245198777184719,0.0,0.0,-0.011675947688272847,0.0,-0.0,3.0724987467890013
2022-03-08,0.5972937669093421,1.0,0.5,0.03499737477975895,0.00025,0.017248687389879475,3.125495317178161
2022-03-09,0.4068991567145865,0.0,0.0,-0.027186196211425373,0.00025,-0.00025,3.1247139433488664
2022-03-10,0.3862880868904775,0.0,0.0,-0.023908836834587888,0.0,-0.0,3.1247139433488664
2022-03-11,0.35174383454933617,0.0,0.0,-0.026562214948111063,0.0,-0.0,3.1247139433488664
2022-03-14,0.49799330610211895,0.0,0.0,0.02967744106013681,0.0,0.0,3.1247139433488664
2022-03-15,0.4854808223055245,0.0,0.0,0.02901531056254525,0.0,0.0,3.1247139433488664
2022-03-16,0.500361395080279,0.0,0.0,0.02091887028035888,0.0,0.0,3.1247139433488664
2022-03-18,0.5759235594057606,1.0,0.5,0.02080054273318943,0.00025,0.010150271366594715,3.1564306378168396
2022-03-22,0.6638386558166884,1.0,1.0,0.02267781956792625,0.00025,0.02242781956792625,3.2272224946404697
2022-03-24,0.6600886877101666,1.0,1.0,0.01913460150240298,0.0,0.01913460150240298,3.288974111035006
2022-03-29,0.2524994872894245,0.0,0.5,-0.017775862286054878,0.00025,-0.009137931143027439,3.2589196920771686
2022-03-31,0.5698441685289398,1.0,1.0,0.023693459084690893,0.00025,0.023443459084690893,3.335320042538673
2022-04-04,0.4376978035361527,0.0,0.5,-0.018942167285339595,0.00025,-0.009721083642669798,3.3028971174300814
2022-04-05,0.399232821420677,0.0,0.0,-0.018450788027840614,0.00025,-0.00025,3.302071393150724
2022-04-06,0.42545971891812007,0.0,0.0,-0.011908752240306852,0.0,-0.0,3.302071393150724
2022-04-08,0.3620071439914425,0.0,0.0,-0.02551593813987929,0.0,-0.0,3.302071393150724
2022-04-11,0.5548744063038471,1.0,0.5,0.011523464718099063,0.00025,0.0055117323590495315,3.3202715269002443
2022-04-12,0.4116257947330566,0.0,0.0,0.016342232511947774,0.00025,-0.00025,3.3194414590185195
2022-04-13,0.31431013591332546,0.0,0.0,-0.02998823071591583,0.0,-0.0,3.3194414590185195
2022-04-14,0.35034400556842316,0.0,0.0,0.014115113659830314,0.0,0.0,3.3194414590185195
2022-04-19,0.29642355341868126,0.0,0.0,-0.027821238327880637,0.0,-0.0,3.3194414590185195
2022-04-22,0.34931326269669355,0.0,0.0,-0.03732818992219322,0.0,-0.0,3.3194414590185195
2022-04-26,0.6356924231642942,1.0,0.5,0.04515560520348916,0.00025,0.02232780260174458,3.393557292663532
2022-04-28,0.378327002875297,0.0,0.0,-0.03660474591314855,0.00025,-0.00025,3.3927089033403663
2022-04-29,0.5954671715501817,1.0,0.5,0.009622789561948064,0.00025,0.004561394780974032,3.408184388025427
2022-05-03,0.5196639296116844,0.0,0.0,0.041008238470614966,0.00025,-0.00025,3.4073323419284205
2022-05-04,0.43919960532750246,0.0,0.0,-0.055716152239726924,0.0,-0.0,3.4073323419284205
2022-05-05,0.31597778756793604,0.0,0.0,-0.033189263026944915,0.0,-0.0,3.4073323419284205
2022-05-09,0.32527862300657284,0.0,0.0,0.01611218695812111,0.0,0.0,3.4073323419284205
2022-05-10,0.27253191877882876,0.0,0.0,-0.05184141651720753,0.0,-0.0,3.4073323419284205
2022-05-11,0.19065681963891912,0.0,0.0,-0.02689434744910113,0.0,-0.0,3.4073323419284205
2022-05-12,0.7545029898763065,1.0,0.5,0.03191664024638796,0.00025,0.01570832012319398,3.4608558091215444
2022-05-13,0.33432339766781655,0.0,0.0,-0.010672383476116432,0.00025,-0.00025,3.459990595169264
2022-05-16,0.7280382055694001,1.0,0.5,0.02542247346953319,0.00025,0.012461236734766595,3.5031063570757337
2022-05-17,0.34992438155273403,0.0,0.0,-0.05641895307076972,0.00025,-0.00025,3.502230580486465
2022-05-18,0.8715102951424302,1.0,0.5,-0.02464144876720009,0.00025,-0.012570724383600046,3.458205005131354
2022-05-19,0.9220637872701178,1.0,1.0,0.04011930972189681,0.00025,0.03986930972189681,3.5960812515627496
