t0,proba,signal,ret_next,pnl_net
2024-04-19,0.9648626531178267,1.0,0.005090840538690022,0.005090840538690022
2024-04-22,0.9784473936935096,1.0,0.0063917165029592216,0.0063917165029592216
2024-04-23,0.7040675545948064,1.0,0.012702335945464327,0.012702335945464327
2024-04-24,0.13869911918097966,0.0,0.00514733788704369,-0.0005
2024-04-25,0.319641015044223,0.0,-0.003472966009946288,-0.0
2024-04-26,0.7261224964079506,1.0,0.024807972595835892,0.02430797259583589
2024-04-29,0.0055563241630649796,0.0,-0.018270817005367146,-0.0005
2024-04-30,0.023910638401070102,0.0,-0.006047103726853242,-0.0
2024-05-01,0.1291307042916773,0.0,0.022031863077943026,0.0
2024-05-02,0.03242174879322261,0.0,0.059816364773570774,0.0
2024-05-03,4.348990292208958e-05,0.0,-0.009106790347715665,-0.0
2024-05-06,0.006738273275121754,0.0,0.0037971386138277996,0.0
2024-05-07,0.8346080889426543,1.0,0.0018640883761906757,0.0013640883761906757
2024-05-09,0.022180578435634188,0.0,-0.006890325741521264,-0.0005
2024-05-10,0.018179145506980902,0.0,0.017645447055945285,0.0
2024-05-13,0.0015147881361438804,0.0,0.006173540835577862,0.0
2024-05-14,0.00024119813908142696,0.0,0.01221801756153229,0.0
2024-05-15,0.020178424019539277,0.0,0.0006323622739317081,0.0
2024-05-20,0.2651128596291238,0.0,0.00685723099812896,0.0
2024-05-21,0.964408495218237,1.0,-0.007538291475922776,-0.008038291475922776
2024-05-22,0.9651061731931563,1.0,-0.021058138264443915,-0.021058138264443915
2024-05-23,0.8437959015339026,1.0,0.016588130386485878,0.016588130386485878
2024-05-24,0.9891073094846622,1.0,0.0,0.0
2024-05-30,0.9361569420971599,1.0,0.005018661925499934,0.005018661925499934
2024-05-31,0.0051465932376623955,0.0,0.009258662003673424,-0.0005
2024-06-03,0.006419451798900235,0.0,0.00164928996923841,0.0
2024-06-05,0.07643219561172192,0.0,-0.007096605400014555,-0.0
2024-06-06,0.50937694161564,0.0,0.01239223057940797,0.0
2024-06-07,0.34574877689793343,0.0,-0.019147913036964392,-0.0
2024-06-10,0.5204451733689093,0.0,0.07264909004660769,0.0
2024-06-11,0.9968604628175649,1.0,0.028578447980847077,0.028078447980847077
2024-06-12,0.8996851685723424,1.0,0.005491176258733743,0.005491176258733743
2024-06-13,0.9890517082091039,1.0,-0.008168428153006113,-0.008168428153006113
2024-06-14,0.999607900585102,1.0,0.019671497916716074,0.019671497916716074
2024-06-17,0.9037565647956276,1.0,-0.010984543014322945,-0.010984543014322945
2024-06-18,0.16365574834177396,0.0,0.0,-0.0005
2024-06-20,0.9431363384395514,1.0,-0.010444428195132582,-0.010944428195132583
2024-06-21,0.9983663353288615,1.0,0.0031326038742478524,0.0031326038742478524
2024-06-24,0.999993861195821,1.0,0.0044682941576601465,0.0044682941576601465
2024-06-25,0.9998892674519816,1.0,0.019993139227651557,0.019993139227651557
2024-06-26,0.9995101524625661,1.0,0.0039859725203668095,0.0039859725203668095
2024-06-27,0.9648485055669983,1.0,-0.016254064214972885,-0.016254064214972885
2024-06-28,0.9767886706911496,1.0,0.029104523562551998,0.029104523562551998
2024-07-01,0.9919990745363422,1.0,0.016239936380784137,0.016239936380784137
2024-07-02,0.9410917986806846,1.0,0.00581112350570967,0.00581112350570967
2024-07-03,0.9964154556628132,1.0,0.0,0.0
2024-07-05,0.8444421855564729,1.0,0.006538812024953433,0.006538812024953433
2024-07-08,0.9703039888251834,1.0,0.003774841999142353,0.003774841999142353
2024-07-09,0.9999537512887523,1.0,0.018803700566016435,0.018803700566016435
2024-07-10,0.7866287446684028,1.0,-0.02322092167494183,-0.02322092167494183
2024-07-11,0.15564438179073173,0.0,0.013050979459090728,-0.0005
2024-07-12,0.9999897517873201,1.0,0.01674323242346709,0.01624323242346709
2024-07-15,0.9974350662574785,1.0,0.0017918786066573045,0.0017918786066573045
2024-07-17,0.9639937341167247,1.0,-0.020534854784360568,-0.020534854784360568
2024-07-18,0.994791694102825,1.0,0.0005798632193718678,0.0005798632193718678
2024-07-23,0.9999989487507204,1.0,-0.028754296951894243,-0.028754296951894243
2024-07-24,0.9999736596113538,1.0,-0.0048045536724560245,-0.0048045536724560245
2024-07-25,0.9999992090522615,1.0,0.002160963444060471,0.002160963444060471
2024-07-29,0.9998553834541738,1.0,0.00256598851423373,0.00256598851423373
2024-07-31,0.9988501476741797,1.0,-0.016750789768448793,-0.016750789768448793
2024-08-01,0.5249665606996273,0.0,0.0068694268404565495,-0.0005
2024-08-02,0.09237908100590198,0.0,-0.04816705135592936,-0.0
2024-08-05,0.04915262625904333,0.0,-0.009748154106494211,-0.0
2024-08-06,3.085784389843374e-05,0.0,0.012498220697498397,0.0
2024-08-07,0.03873148304702597,0.0,0.016633386337551403,0.0
2024-08-08,0.7847343789197372,1.0,0.013735950242030892,0.013235950242030892
2024-08-09,0.9376089028399088,1.0,0.007129823672851421,0.007129823672851421
2024-08-12,0.06880879777972088,0.0,0.017193158141945775,-0.0005
2024-08-13,0.8203775777128208,1.0,0.002033535319720725,0.001533535319720725
2024-08-15,0.9326372976210714,1.0,0.005918537834642024,0.005918537834642024
2024-08-16,0.9310974850318682,1.0,-0.0007078632498803694,-0.0007078632498803694
2024-08-22,0.05718830890634106,0.0,0.010288167272858306,-0.0005
2024-08-23,0.016679439670672074,0.0,0.001498852596203415,0.0
2024-08-27,0.02321226270932838,0.0,-0.006753503508516889,-0.0
2024-08-28,0.010666642070699584,0.0,0.014570115729221955,0.0
2024-08-29,0.0018032241572459558,0.0,-0.0034378816356825936,-0.0
2024-08-30,0.039629561590051224,0.0,0.0,0.0
2024-09-03,0.011461086394293676,0.0,-0.008618739120429764,-0.0
2024-09-04,0.0672670994738306,0.0,0.0069277381485040035,0.0
2024-09-05,0.10295978108956688,0.0,-0.0070150498577075115,-0.0
2024-09-06,0.015540018449392939,0.0,0.0004076469910347935,0.0
2024-09-10,0.0004645386107587833,0.0,0.011585141839513868,0.0
2024-09-11,0.040404891048880336,0.0,0.0004940567234399396,0.0
2024-09-16,0.5394032741612187,0.0,0.0021726197330820263,0.0
2024-09-18,0.30432671128821626,0.0,0.03706556320413412,0.0
2024-09-19,0.9992866061439306,1.0,-0.002927378507596279,-0.003427378507596279
2024-09-23,0.6581681629542425,1.0,0.003974092786909855,0.003974092786909855
2024-09-24,0.8059020629128134,1.0,-0.00439815740310423,-0.00439815740310423
2024-09-25,0.6345778957991425,1.0,0.005080228027190881,0.005080228027190881
2024-09-26,0.5681896303741806,1.0,0.0011866582740847065,0.0011866582740847065
2024-09-30,0.416014406989227,0.0,-0.02914156383745148,-0.0005
2024-10-01,0.47334570500347783,0.0,0.002519682712845972,0.0
2024-10-03,0.44572976930967295,0.0,0.005007405408750554,0.0
2024-10-04,0.18034154945141534,0.0,-0.022530821994427574,-0.0
2024-10-07,0.9054885566014677,1.0,0.01840399121134695,0.017903991211346948
2024-10-08,0.817351515554068,1.0,0.016698397510348073,0.016698397510348073
2024-10-09,0.5457547390593365,0.0,-0.0021783227335696598,-0.0005
2024-10-11,0.5861014166952963,1.0,0.016479926681026935,0.015979926681026935
2024-10-14,0.7601405748377815,1.0,0.011024600855128686,0.011024600855128686
2024-10-15,0.26974637134263973,0.0,-0.008851822906116524,-0.0005
2024-10-16,0.12359246739071263,0.0,0.0015963420116462679,0.0
2024-10-18,0.47258661737293534,0.0,0.006297809416752509,0.0
2024-10-21,0.011693609736786799,0.0,-0.002621715489902532,-0.0
2024-10-23,0.07070989458911742,0.0,-0.0008234222611660513,-0.0
2024-10-25,0.14857733322534875,0.0,0.008599489474662825,0.0
2024-10-28,0.18979471756239844,0.0,0.0011568287509875486,0.0
2024-10-30,0.10336853283380665,0.0,-0.01820942164001982,-0.0
2024-10-31,0.32073452219825865,0.0,-0.013279676648444094,-0.0
2024-11-01,0.7226675210642731,1.0,-0.004037561216745256,-0.004537561216745256
2024-11-04,0.8914273220667385,1.0,0.006486217676457073,0.006486217676457073
2024-11-05,0.9834917943953466,1.0,-0.0032669737018221623,-0.0032669737018221623
2024-11-06,0.7319225126220925,1.0,0.021372178566067213,0.021372178566067213
2024-11-07,0.7374788494059772,1.0,-0.0011882147854568315,-0.0011882147854568315
2024-11-11,0.8373498478262147,1.0,0.0,0.0
2024-11-13,0.6557809369964821,1.0,0.013770505362935781,0.013770505362935781
2024-11-14,0.07835505176055818,0.0,-0.014109296202558852,-0.0005
2024-11-15,0.08555515095748356,0.0,0.013422249209323889,0.0
2024-11-18,0.03182161130617416,0.0,0.001140245112069671,0.0
2024-11-20,0.01962098026477757,0.0,-0.0020960696120325695,-0.0
2024-11-22,0.00240841860302181,0.0,0.01305088708833968,0.0
2024-11-25,0.000594636485000783,0.0,0.009404379438592514,0.0
2024-11-26,0.000928391508863081,0.0,-0.0005530149411751006,-0.0
2024-11-29,0.006139373113467909,0.0,0.009522577464861515,0.0
2024-12-02,0.07634253324933539,0.0,0.012771833107112718,0.0
2024-12-03,0.26831144405929724,0.0,0.0014836497506194313,0.0
2024-12-09,0.9773520614021985,1.0,0.004133784664764217,0.0036337846647642173
2024-12-10,0.990077606486566,1.0,-0.005166121810465163,-0.005166121810465163
2024-12-11,0.994418339143767,1.0,0.005963784413150819,0.005963784413150819
2024-12-12,0.9892259704889208,1.0,0.0006855505870995149,0.0006855505870995149
2024-12-16,0.9992870102668089,1.0,0.009719616841789014,0.009719616841789014
2024-12-17,0.998401683822502,1.0,-0.021421768297346322,-0.021421768297346322
2024-12-18,0.9874251774549986,1.0,0.007014698277349574,0.007014698277349574
2024-12-19,0.9931327957878443,1.0,0.018815889575554134,0.018815889575554134
2024-12-20,0.9632134372943619,1.0,0.0030649377249687415,0.0030649377249687415
2024-12-23,0.978710742350602,1.0,0.011478088022709665,0.011478088022709665
2024-12-24,0.9907582881121227,1.0,0.0,0.0
2024-12-26,0.8399167793859031,1.0,-0.013242143728976585,-0.013242143728976585
2024-12-27,0.869778831143327,1.0,-0.013263420600231446,-0.013263420600231446
2024-12-30,0.7260297211684655,1.0,-0.007057864335583752,-0.007057864335583752
2024-12-31,0.9547359628925793,1.0,0.0,0.0
2025-01-02,0.9207017751468841,1.0,-0.002009429038061228,-0.002009429038061228
2025-01-06,0.9202908686287479,1.0,-0.011387714496238432,-0.011387714496238432
2025-01-07,0.872648356498991,1.0,0.0020229084247811446,0.0020229084247811446
2025-01-10,0.4600017328192194,0.0,-0.010344084750700366,-0.0005
2025-01-13,0.6851242941611249,1.0,-0.00477817804434344,-0.00527817804434344
2025-01-14,0.5797011783115908,1.0,0.01967584949558754,0.01967584949558754
2025-01-15,0.6775259553616374,1.0,-0.040400149273495556,-0.040400149273495556
2025-01-16,0.0020406447644180947,0.0,0.007535254651194867,-0.0005
2025-01-17,0.0664290690787505,0.0,0.0,0.0
2025-01-21,0.001113917679048502,0.0,0.005344953866827762,0.0
2025-01-22,0.08678870053103639,0.0,-0.0007593880372303019,-0.0
2025-01-24,0.006675368897305633,0.0,0.031780193427979775,0.0
2025-01-27,0.5792930338127441,1.0,0.03654404686966739,0.03604404686966739
2025-01-28,0.9976106819512192,1.0,0.00461683128234025,0.00461683128234025
2025-01-29,0.3516034164045438,0.0,-0.0073948219485020505,-0.0005
2025-01-30,0.2471558593555178,0.0,-0.006692095667732989,-0.0
2025-01-31,0.36796644794996364,0.0,-0.03385597230587034,-0.0
2025-02-03,0.9451722878591379,1.0,0.021007850568216746,0.020507850568216746
2025-02-04,0.7076150921020607,1.0,-0.0014175009202245237,-0.0014175009202245237
2025-02-06,0.7777065298111742,1.0,-0.02396882780573384,-0.02396882780573384
2025-02-07,0.811073032108222,1.0,0.0011874050171847284,0.0011874050171847284
2025-02-11,0.36848573672452273,0.0,0.018270080537830635,-0.0005
2025-02-12,0.39620359925823895,0.0,0.01967330050413918,0.0
2025-02-13,0.8112847520351414,1.0,0.01271062034444026,0.01221062034444026
2025-02-14,0.9808999150640225,1.0,0.0,0.0
2025-02-20,0.9967291562378233,1.0,-0.0011389815035128814,-0.0011389815035128814
2025-02-24,0.9968089150049949,1.0,-0.00024284399473972762,-0.00024284399473972762
2025-02-26,0.9703677061046901,1.0,-0.012730873159711109,-0.012730873159711109
2025-02-27,0.9896249041078697,1.0,0.019131905122169668,0.019131905122169668
2025-02-28,0.8008197378004238,1.0,-0.015754251313333967,-0.015754251313333967
2025-03-03,0.93133443482507,1.0,-0.0088223823459046,-0.0088223823459046
2025-03-04,0.8433734977681272,1.0,-0.0008052953828132647,-0.0008052953828132647
2025-03-07,0.1293421957973048,0.0,-0.04847955156408401,-0.0005
2025-03-10,0.9882686367446292,1.0,-0.02918934700724396,-0.02968934700724396
2025-03-11,0.6448643229235098,1.0,-0.01747876781169988,-0.01747876781169988
2025-03-12,0.0024675991565070326,0.0,-0.03364361039356367,-0.0005
2025-03-13,0.6387549737929384,1.0,0.018170583894774106,0.017670583894774106
2025-03-14,0.999234870178272,1.0,0.002388816946306438,0.002388816946306438
2025-03-18,0.8443948346043636,1.0,0.011989299247109786,0.011989299247109786
2025-03-19,0.38841789434006513,0.0,-0.005296369796450651,-0.0005
2025-03-20,0.8553504225757091,1.0,0.0194768206351692,0.0189768206351692
2025-03-21,0.12232985671782565,0.0,0.011270452024841005,-0.0005
2025-03-24,0.35158458922758373,0.0,0.013681912241200633,0.0
2025-03-25,0.016009419229723054,0.0,-0.009921878605060552,-0.0
2025-03-26,0.14639898230388435,0.0,0.010472673711788838,0.0
2025-03-27,0.004130578073255131,0.0,-0.02658029581236332,-0.0
2025-03-28,0.3524858506792236,0.0,0.019412618437147255,0.0
2025-03-31,0.4682697529816326,0.0,0.004771943413171442,0.0
2025-04-01,0.5837758451870041,1.0,0.0031363286964034565,0.0026363286964034565
2025-04-02,0.4522329427699743,0.0,-0.09245607048480542,-0.0005
2025-04-03,0.9999999979834708,1.0,-0.07288742745362853,-0.07338742745362853
2025-04-04,0.9999999999425553,1.0,-0.0367342786061855,-0.0367342786061855
2025-04-07,0.9999999999816691,1.0,-0.049818154997102404,-0.049818154997102404
2025-04-08,0.9999966251134468,1.0,0.15328847459654016,0.15328847459654016
2025-04-09,0.9999999999916147,1.0,-0.042393726837042345,-0.042393726837042345
2025-04-10,0.9999999999318214,1.0,0.04059436926686022,0.04059436926686022
2025-04-11,0.9999998806338506,1.0,0.02205407661995684,0.02205407661995684
2025-04-14,0.9999014020987513,1.0,-0.001876367594633943,-0.001876367594633943
2025-04-16,0.9989044740808658,1.0,0.013949665806890499,0.013949665806890499
2025-04-17,0.9999941010891474,1.0,0.0,0.0
2025-04-21,0.9999999993370114,1.0,0.034065110587777614,0.034065110587777614
2025-04-22,0.999999999908467,1.0,0.02433168803229968,0.02433168803229968
2025-04-23,0.9172882209672221,1.0,0.018426088780694405,0.018426088780694405
2025-04-24,0.02152759516756096,0.0,0.004367221263343435,-0.0005
2025-04-25,8.246968700571283e-06,0.0,0.004109375580146679,0.0
2025-04-28,1.477592808747676e-06,0.0,0.005091821959763321,0.0
2025-04-29,5.777111429934168e-05,0.0,0.006107664653832723,0.0
2025-04-30,0.0017593819656688086,0.0,0.0038588738658813515,0.0
2025-05-01,0.9078786322698325,1.0,-0.037361741757710676,-0.037861741757710676
2025-05-02,0.012277545532294667,0.0,-0.03145849927117084,-0.0005
2025-05-05,0.006133433564665715,0.0,-0.0019106906696092496,-0.0
2025-05-07,9.954540458245926e-05,0.0,0.006318533035958307,0.0
2025-05-08,0.9935226016530171,1.0,0.0052660880535218,0.0047660880535218
2025-05-09,0.5403528604118224,0.0,0.06314616899655467,-0.0005
2025-05-12,0.7589304769173426,1.0,0.010152280585241868,0.009652280585241868
2025-05-13,0.09779143763542014,0.0,-0.0028178257737542234,-0.0005
2025-05-15,0.0025171214563241163,0.0,-0.0008985774907133148,-0.0
2025-05-19,0.0040097288293773885,0.0,-0.00919624836148425,-0.0
2025-05-20,0.0014351062736570747,0.0,-0.023059121838798324,-0.0
2025-05-21,0.03410881826609625,0.0,-0.0036122485818445016,-0.0
2025-05-22,0.0037477162618235315,0.0,-0.03024427887573744,-0.0
2025-05-23,0.018825760595477553,0.0,0.0,0.0
2025-05-27,0.9834438609076562,1.0,0.0010488254734115632,0.0005488254734115632
2025-05-30,0.00033612397476639577,0.0,0.00423197959474253,-0.0005
2025-06-02,0.011204445149297134,0.0,0.007783846649397574,0.0
2025-06-03,0.27726407982988704,0.0,-0.002213746602105271,-0.0
2025-06-05,0.0010007303406565312,0.0,0.01639826694665114,0.0
2025-06-06,0.00163616433096115,0.0,-0.012112562253018933,-0.0
2025-06-09,1.6708100203833227e-05,0.0,0.00605607184084711,0.0
2025-06-10,8.378479960042261e-05,0.0,-0.019193760456297837,-0.0
2025-06-11,0.0008609366803910584,0.0,0.002112895022762018,0.0
2025-06-13,0.0008414170810742555,0.0,0.010028031208825672,0.0
2025-06-16,0.005410036713892166,0.0,-0.014010719296581597,-0.0
2025-06-17,0.010016085226813113,0.0,0.004804743182752258,0.0
2025-06-18,0.00044692074171337893,0.0,0.0,0.0
2025-06-20,0.037259182247398416,0.0,0.00248757334336136,0.0
2025-06-24,0.03576823038734201,0.0,0.0062905831155934955,0.0
2025-06-25,0.20091357808385435,0.0,-0.0027783626191049127,-0.0
2025-06-30,0.14134927880952966,0.0,0.012916154224275056,0.0
2025-07-01,0.19907052498238256,0.0,0.022230770203315764,0.0
2025-07-02,0.9742924258932097,1.0,0.005225041050401336,0.004725041050401335
2025-07-03,0.11314056307743073,0.0,0.0,-0.0005
2025-07-07,0.5869572732088059,1.0,0.0002858039892503772,-0.0002141960107496228
2025-07-09,0.5840681029206606,1.0,0.006014939675876629,0.006014939675876629
2025-07-10,0.8413759581350684,1.0,-0.005884835805047839,-0.005884835805047839
2025-07-11,0.978930534657865,1.0,-0.012028812490351148,-0.012028812490351148
2025-07-14,0.9902905760434154,1.0,0.0023488240612374867,0.0023488240612374867
2025-07-16,0.993060415866554,1.0,-0.0006661853268702389,-0.0006661853268702389
2025-07-18,0.9024440207755093,1.0,0.0061558702516160135,0.0061558702516160135
2025-07-21,0.5164342760235762,0.0,0.009036182474420285,-0.0005
2025-07-22,0.4013839856548928,0.0,-0.0011660856188711044,-0.0
2025-07-29,0.9372720218203412,1.0,-0.010507881543836084,-0.011007881543836084
2025-07-30,0.8675725020272931,1.0,-0.007079622090835236,-0.007079622090835236
2025-07-31,0.8701210222917549,1.0,-0.0250035932739211,-0.0250035932739211
2025-08-01,0.9987060903391929,1.0,0.004792974350137147,0.004792974350137147
2025-08-04,0.8693762781076221,1.0,-0.0021146907604691068,-0.0021146907604691068
2025-08-06,0.01601516801218686,0.0,0.03179364268982976,-0.0005
2025-08-07,0.00291548724503034,0.0,0.04235792328538146,0.0
2025-08-08,0.0006369939066593433,0.0,-0.008337416841468825,-0.0
2025-08-11,0.1047409421152343,0.0,0.010872441677679756,0.0
2025-08-12,0.0006376531294105714,0.0,0.01602441991019199,0.0
2025-08-13,0.00047173820831586236,0.0,-0.0023571895917441354,-0.0
2025-08-15,0.2758424908893715,0.0,-0.0030225698834628334,-0.0
2025-08-18,0.24384525739130447,0.0,-0.001429259958971918,-0.0
2025-08-20,0.47389434306658745,0.0,-0.004911289931109564,-0.0
2025-08-21,0.9066268355081283,1.0,0.012716766064777785,0.012216766064777784
2025-08-22,0.5421956837357861,0.0,-0.0026343118159346535,-0.0005
2025-08-26,0.38512785456975385,0.0,0.00514590705653295,0.0
2025-08-27,0.11065125412629945,0.0,0.008980832210059075,0.0
2025-08-28,0.016449658224647553,0.0,-0.00180597769760249,-0.0
2025-09-02,0.09547199095808252,0.0,0.038089848308826335,0.0
2025-09-03,0.8508204515438542,1.0,0.005493343195739575,0.004993343195739575
2025-09-04,0.5316271716507897,0.0,-0.00037532879451496193,-0.0005
2025-09-08,0.5316127013780512,0.0,-0.014839409394815983,-0.0
2025-09-09,0.6878925971428624,1.0,-0.03225949486019408,-0.03275949486019408
2025-09-10,0.9998684662532176,1.0,0.014286368839370622,0.014286368839370622
2025-09-11,0.9996330399893335,1.0,0.017562963814985233,0.017562963814985233
2025-09-12,0.9992246824344571,1.0,0.011235910376080627,0.011235910376080627
2025-09-15,0.9977624617208071,1.0,0.0061258849469238985,0.0061258849469238985
2025-09-16,0.9891843313785942,1.0,0.0035272375318422533,0.0035272375318422533
2025-09-17,0.07909361611591513,0.0,-0.0046445482440198305,-0.0005
2025-09-18,0.584512776912647,1.0,0.03203293660995743,0.03153293660995743
2025-09-19,0.9707956998086307,1.0,0.04309566831880085,0.04309566831880085
2025-09-22,0.4743451168028122,0.0,-0.006443275472520216,-0.0005
2025-09-23,0.6989331613282246,1.0,-0.008332331793480807,-0.008832331793480808
2025-09-24,0.6130412797602269,1.0,0.018072995928489766,0.018072995928489766
2025-09-25,0.3992437401814894,0.0,-0.005489112898051984,-0.0005
2025-09-26,0.9476366752162525,1.0,-0.004031997224675621,-0.004531997224675621
2025-09-29,0.9997146215291112,1.0,0.0007861188255666729,0.0007861188255666729
2025-10-01,0.9437932393071157,1.0,0.00657666061710982,0.00657666061710982
2025-10-02,0.9033783038194391,1.0,0.0034612223931820285,0.0034612223931820285
2025-10-03,0.920507559826516,1.0,-0.005154587353288997,-0.005154587353288997
2025-10-06,0.09848417448212271,0.0,-0.0008180741481198517,-0.0005
2025-10-08,0.04648255618857234,0.0,-0.015577789314472068,-0.0
2025-10-09,0.8199071068436419,1.0,-0.034522080166306646,-0.035022080166306646
2025-10-10,0.9999928104402659,1.0,0.009744360696440912,0.009744360696440912
2025-10-13,0.9995766776959265,1.0,0.0004441597703503941,0.0004441597703503941
2025-10-15,0.9998600796160183,1.0,-0.007580008893106838,-0.007580008893106838
2025-10-16,0.999630900972678,1.0,0.019559492412937862,0.019559492412937862
2025-10-17,0.9715674404772351,1.0,0.03943873008454002,0.03943873008454002
2025-10-20,0.9885858046784164,1.0,0.002021044840732289,0.002021044840732289
2025-10-22,0.9880633268482423,1.0,0.004372119604812541,0.004372119604812541
2025-10-23,0.9560471908442949,1.0,0.012481781799657865,0.012481781799657865
2025-10-24,0.980419293609282,1.0,0.02279122619072771,0.02279122619072771
2025-10-27,0.9828861189639795,1.0,0.0007068280314419528,0.0007068280314419528
2025-10-29,0.9350047725086372,1.0,0.006303231785351748,0.006303231785351748
2025-10-30,0.021356383484695058,0.0,0.0,-0.0005
